Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
440,CUST0441,38-41,1,20014-29297,zoho,Awareness,6972.395821448801,0.094165158130022,0.1002967157787119,18,3.972413037201403,10.589603294668102,65,16-17,7,0-4,3313,isConfid,isConfid,1
527,CUST0528,38-41,0,20014-29297,outlook,Consideration,727.4341813870356,0.155170808045496,0.1497630611478397,49,9.43235195210054,13.729368694498534,8,16-17,8,5-9,586,isConfid,isConfid,1
3985,CUST3986,38-41,0,20014-29297,protonmail,Retention,2027.088706073072,0.037316777953659,0.036873383394572,8,5.535693420724859,1.121401831888874,32,16-17,0,5-9,2992,isConfid,isConfid,0
5432,CUST5433,38-41,0,20014-29297,whatsapp,Conversion,1486.9989549916836,0.0567726812342403,0.1946231830662826,32,2.2630302115933327,12.219175849814688,96,16-17,1,0-4,4931,isConfid,isConfid,1
403,CUST0404,38-41,1,20014-29297,twitter ads,Retention,3344.87341906986,0.1088387041155704,0.0542584132758181,33,2.3928440705659115,14.434025428677186,46,14-15,4,5-9,450,isConfid,isConfid,1
6,CUST0007,38-41,0,20014-29297,online directory,Awareness,7326.15851694472,0.0374571363661732,0.0606329916347598,42,1.960194769774945,10.659999616499215,54,14-15,3,5-9,930,isConfid,isConfid,1
1438,CUST1439,38-41,0,20014-29297,google,Retention,9625.786920733295,0.1661110047897387,0.1535745565820136,30,2.426572351870395,10.724485963615187,68,14-15,6,0-4,4650,isConfid,isConfid,1
2043,CUST2044,38-41,0,20014-29297,affiliate,Consideration,9594.492230876487,0.0766667615094943,0.0611887927802275,12,7.11575154261862,5.412320885246295,31,14-15,7,0-4,72,isConfid,isConfid,1
3018,CUST3019,38-41,1,20014-29297,outlook,Consideration,8036.590478210252,0.0216292951712941,0.1027159566565416,49,9.407467311326307,10.964933027267287,4,14-15,2,5-9,3553,isConfid,isConfid,1
4183,CUST4184,38-41,0,20014-29297,google ads,Retention,6291.389084435101,0.2535014882100015,0.1397792502826283,6,7.667960739470079,2.656284674177489,70,14-15,1,5-9,1574,isConfid,isConfid,1
2826,CUST2827,38-41,1,29298-38581,bing ads,Conversion,4059.2886607518312,0.0997953496916145,0.173939393091966,46,5.183374486378435,8.365146487504761,18,2-3,3,5-9,2662,isConfid,isConfid,1
3667,CUST3668,38-41,0,29298-38581,google ads,Conversion,561.810223312982,0.1964708750935917,0.0662903311410639,20,2.7105000013126697,13.251456003165138,83,2-3,0,0-4,2974,isConfid,isConfid,1
3674,CUST3675,38-41,0,29298-38581,baidu,Retention,6479.495756370388,0.2793449373579666,0.0805856599116972,25,3.233822695974313,12.304427697978683,39,2-3,6,5-9,1205,isConfid,isConfid,1
5316,CUST5317,38-41,0,29298-38581,google,Consideration,8025.962463430543,0.2768802633911567,0.0441774504808764,15,6.153421337311393,9.705214683744773,66,2-3,8,5-9,2566,isConfid,isConfid,1
7214,CUST7215,38-41,0,29298-38581,blog,Awareness,8698.101857888565,0.2137022807544539,0.1395279477060376,27,1.8991200755794584,13.173799642365248,62,2-3,3,0-4,4565,isConfid,isConfid,1
7739,CUST7740,38-41,0,29298-38581,blog,Consideration,1454.4803863006846,0.269918910412513,0.1078788019139568,28,2.7443055492900164,5.356980128772652,6,2-3,7,0-4,2419,isConfid,isConfid,1
1956,CUST1957,38-41,0,29298-38581,outlook,Consideration,338.6550749011019,0.071432245993297,0.1739645530400259,34,8.213102960161631,3.815918051568573,44,2-3,4,0-4,3610,isConfid,isConfid,1
1428,CUST1429,38-41,0,29298-38581,facebook ads,Retention,8780.821990496928,0.262470182641216,0.0896259166799458,34,8.443161809007492,12.135854143540442,7,4-5,2,0-4,2788,isConfid,isConfid,1
2882,CUST2883,38-41,1,29298-38581,online directory,Consideration,3419.846837682436,0.0367166377312775,0.0653094110985817,47,3.0769481144343773,1.766658528717011,80,4-5,7,5-9,2137,isConfid,isConfid,0
3037,CUST3038,38-41,0,29298-38581,news portal,Conversion,8652.772577727885,0.2057189874122967,0.050477260872946,12,4.109102887488401,9.818606319372742,45,4-5,4,5-9,3766,isConfid,isConfid,1
5180,CUST5181,38-41,0,29298-38581,gmail,Awareness,9618.837171295172,0.0615352419740242,0.0283756059271006,20,9.608813599531732,14.750308009411713,49,4-5,0,5-9,528,isConfid,isConfid,0
5525,CUST5526,38-41,1,29298-38581,blog,Conversion,6598.570423670891,0.129250102314701,0.1133103657456886,12,5.532394318996428,8.916064816122919,22,4-5,7,5-9,915,isConfid,isConfid,1
7898,CUST7899,38-41,0,29298-38581,bing,Awareness,2121.561110186065,0.252293448997986,0.0798027753453811,47,4.928998523361968,13.316147130954189,41,4-5,1,0-4,4206,isConfid,isConfid,1
129,CUST0130,38-41,1,29298-38581,instagram,Consideration,5383.46733733177,0.2956870921963289,0.132264617459796,33,7.138347607894434,14.15706479844803,21,18-19,7,5-9,1084,isConfid,isConfid,1
815,CUST0816,38-41,0,29298-38581,zoho,Consideration,2398.746762199541,0.1039946091771702,0.1158644853611979,19,2.105056318257524,10.919616039049446,13,18-19,6,5-9,4923,isConfid,isConfid,1
3143,CUST3144,38-41,1,29298-38581,news portal,Conversion,57.56984438020544,0.2023235602958804,0.0643258635435031,23,4.944554985919662,14.25010936160506,57,18-19,7,0-4,2452,isConfid,isConfid,1
3318,CUST3319,38-41,0,29298-38581,news portal,Awareness,5396.953069191222,0.0126561484861006,0.1518706822340948,34,4.895444829238786,9.77655275718698,19,18-19,0,0-4,2502,isConfid,isConfid,1
4555,CUST4556,38-41,1,29298-38581,yahoo,Conversion,4742.367430365717,0.0435607945778189,0.0914094948216123,49,2.34742586882294,8.237079738967356,79,18-19,8,5-9,3246,isConfid,isConfid,1
7655,CUST7656,38-41,1,29298-38581,yahoo,Retention,1965.9137196260087,0.2027211082650704,0.1874069429020833,47,8.877626263411841,0.7662634360673511,38,18-19,3,0-4,764,isConfid,isConfid,1
2785,CUST2786,38-41,0,29298-38581,gmail,Consideration,7351.912941293377,0.2180468132739394,0.0469827192016619,6,2.994856831299308,5.803957510656831,62,18-19,8,0-4,2819,isConfid,isConfid,1
1175,CUST1176,38-41,0,29298-38581,bing,Consideration,628.1948006385581,0.1612919574738106,0.1267636146104312,26,3.487150251174008,8.39871240777683,57,8-9,3,5-9,594,isConfid,isConfid,1
3391,CUST3392,38-41,0,29298-38581,partner site,Awareness,269.04614545525624,0.1784604929695477,0.1758080769385744,21,5.351355420927719,4.425516055059461,20,8-9,0,5-9,4086,isConfid,isConfid,1
3641,CUST3642,38-41,1,29298-38581,online directory,Retention,3742.033773166445,0.0463782707279074,0.1292935146925237,13,1.7120967737730886,13.94666136276724,17,8-9,8,0-4,2968,isConfid,isConfid,1
3938,CUST3939,38-41,1,29298-38581,partner site,Consideration,830.1529847781987,0.2323160963086469,0.1618824165003548,22,8.46585605350479,4.727237243859191,39,8-9,8,0-4,3413,isConfid,isConfid,1
3980,CUST3981,38-41,1,29298-38581,partner site,Awareness,3176.563129990891,0.2203033193990826,0.0105772170120726,6,9.83525483015022,10.039356922576388,1,8-9,9,5-9,2437,isConfid,isConfid,1
7611,CUST7612,38-41,1,29298-38581,blog,Retention,9625.979504033545,0.0433693015978537,0.0181317909741757,36,8.966080478763258,1.695313394926412,2,6-7,4,0-4,1745,isConfid,isConfid,1
5725,CUST5726,38-41,0,29298-38581,duckduckgo,Consideration,517.999616105794,0.0247926224910747,0.0429795267873559,2,7.480431889426017,3.141281728608955,26,6-7,8,0-4,1928,isConfid,isConfid,0
633,CUST0634,38-41,0,29298-38581,linkedin,Retention,2217.209916614481,0.2929967733423476,0.1222771720367283,21,3.847960168969352,6.270406003054476,21,10-11,0,0-4,1798,isConfid,isConfid,1
1348,CUST1349,38-41,1,29298-38581,affiliate,Retention,8333.886085469734,0.0602085245947449,0.0381795642084069,35,0.9965116308151634,1.5639182846159572,47,10-11,7,5-9,4052,isConfid,isConfid,1
3332,CUST3333,38-41,0,29298-38581,affiliate,Consideration,3922.982859328026,0.1674065376245339,0.1858691959503388,41,6.754447295367842,1.5644578384220995,84,10-11,6,5-9,347,isConfid,isConfid,1
4459,CUST4460,38-41,1,29298-38581,linkedin,Consideration,5185.652583687172,0.0674909227849984,0.0680031590489671,21,6.825747053741522,3.494064270154571,36,10-11,1,5-9,3188,isConfid,isConfid,1
5642,CUST5643,38-41,1,29298-38581,gmail,Conversion,3315.37199551836,0.2469530698916138,0.197797617368433,11,9.765092674701345,2.556628069271818,32,10-11,6,5-9,618,isConfid,isConfid,1
6426,CUST6427,38-41,1,29298-38581,zoho,Conversion,7770.348513216722,0.0825998525992353,0.1759466376922246,12,1.786091851465558,8.184573229461318,99,10-11,8,5-9,3020,isConfid,isConfid,1
7613,CUST7614,38-41,0,29298-38581,yahoo,Retention,4334.2084498299055,0.0105070813225965,0.1707297026573576,16,4.804188429802911,0.5808977470377236,89,10-11,7,0-4,2560,isConfid,isConfid,0
487,CUST0488,38-41,1,29298-38581,bing ads,Consideration,573.6963620275092,0.2248461513898371,0.1556771720321134,5,1.8840526729454363,6.351291134185392,30,12-13,6,0-4,1434,isConfid,isConfid,1
940,CUST0941,38-41,0,29298-38581,yahoo,Awareness,3572.8826288050827,0.0542065505032523,0.0892885321002618,0,7.468156894539848,14.336048938753322,66,12-13,8,5-9,3540,isConfid,isConfid,1
2689,CUST2690,38-41,1,29298-38581,duckduckgo,Retention,5732.034182671353,0.2798031321575848,0.1259626584097091,21,1.3142789002535509,3.5164239703880686,90,12-13,5,5-9,54,isConfid,isConfid,1
4658,CUST4659,38-41,1,29298-38581,bing ads,Consideration,4526.766890928212,0.1174307007696944,0.0554459565901792,31,2.677843122974668,12.4667990123329,99,12-13,8,0-4,4846,isConfid,isConfid,1
5231,CUST5232,38-41,0,29298-38581,linkedin ads,Awareness,5093.664415388897,0.0277581208943636,0.1353344304608204,14,6.674097709999795,10.420624787394551,80,12-13,4,5-9,409,isConfid,isConfid,1
2380,CUST2381,38-41,0,29298-38581,whatsapp,Retention,4974.409841325925,0.2980349758532068,0.1122574975676211,0,2.2917925025353467,1.5276858322101696,55,12-13,8,0-4,1968,isConfid,isConfid,0
3924,CUST3925,38-41,1,29298-38581,duckduckgo,Conversion,6215.090181464177,0.2914078318958484,0.0485608761160606,17,1.0650449810752067,13.598135484001086,30,0-1,3,0-4,1671,isConfid,isConfid,1
7819,CUST7820,38-41,0,29298-38581,gmail,Conversion,2598.402028469224,0.151184189825903,0.0855791676167752,5,2.3091026383998883,13.092602945324488,21,0-1,3,5-9,287,isConfid,isConfid,0
1357,CUST1358,38-41,1,29298-38581,gmail,Conversion,7058.141795323955,0.2578748409428642,0.0959353141118637,38,9.84762386958243,10.03271364304157,14,0-1,9,5-9,4698,isConfid,isConfid,1
4938,CUST4939,38-41,0,29298-38581,protonmail,Retention,4446.425786710323,0.2297528361376567,0.1173654293521424,35,4.277511770193951,12.569217352764952,48,16-17,3,5-9,109,isConfid,isConfid,1
6503,CUST6504,38-41,0,29298-38581,tiktok,Consideration,3047.561148695922,0.2767144615411837,0.0415850684641594,42,2.5374809175784394,13.759313486822636,70,16-17,2,5-9,715,isConfid,isConfid,0
6326,CUST6327,38-41,1,29298-38581,duckduckgo,Conversion,8393.738751254505,0.2157810657441986,0.1586065553674265,7,6.747727801521163,7.640406134039184,61,16-17,2,0-4,175,isConfid,isConfid,1
7127,CUST7128,38-41,1,29298-38581,duckduckgo,Conversion,3773.3694105309537,0.2874519080700602,0.1515485137764123,1,4.902571643393173,4.02519476865541,70,16-17,2,0-4,3586,isConfid,isConfid,1
7878,CUST7879,38-41,0,29298-38581,protonmail,Awareness,1861.2252677342203,0.2612759985229037,0.1192444688233464,30,10.073140708537624,10.912486422806726,68,16-17,8,0-4,0,isConfid,isConfid,1
7887,CUST7888,38-41,1,29298-38581,zoho,Consideration,1556.8858230901735,0.1176271648810984,0.1043029156619745,45,1.980937038261148,11.873611743853727,48,16-17,8,5-9,265,isConfid,isConfid,1
2316,CUST2317,38-41,0,29298-38581,facebook ads,Consideration,3316.8311266988503,0.0154410363868613,0.0857650596843756,43,6.916887168228064,5.619513684513399,46,14-15,5,5-9,695,isConfid,isConfid,1
3351,CUST3352,38-41,1,29298-38581,affiliate,Conversion,9946.624354552469,0.1016261374781905,0.1748409152844329,38,7.550378712129843,0.8294070308119541,77,14-15,2,0-4,4675,isConfid,isConfid,1
7374,CUST7375,38-41,0,29298-38581,affiliate,Awareness,9454.011141056548,0.0312184714820678,0.16443636898079,47,8.290413491610359,4.04685914722289,86,14-15,5,0-4,4474,isConfid,isConfid,1
3308,CUST3309,38-41,1,29298-38581,bing ads,Awareness,1977.5822203752384,0.2597746548980721,0.0139763356837097,39,7.661991218384051,1.707166025201002,77,14-15,0,5-9,1958,isConfid,isConfid,1
5711,CUST5712,38-41,1,29298-38581,instagram,Consideration,3798.33878210949,0.3053386859831313,0.0200120791405459,42,6.434868657802515,12.43286287112805,78,14-15,2,0-4,2210,isConfid,isConfid,1
3729,CUST3730,38-41,0,29298-38581,gmail,Retention,4448.905297563127,0.1952011983570332,0.0826435349561832,22,5.375002333524198,9.25760860686853,75,14-15,6,0-4,2163,isConfid,isConfid,1
5829,CUST5830,38-41,0,38582-47865,zoho,Consideration,2530.239773764888,0.1909421855760202,0.0664224314237822,21,9.811417281535675,11.146746986930811,45,4-5,9,5-9,1012,isConfid,isConfid,1
3330,CUST3331,38-41,1,38582-47865,bing,Consideration,7621.143241326048,0.0935886298665701,0.1649791731097726,21,5.350172521933962,7.149512386573941,60,4-5,3,0-4,796,isConfid,isConfid,1
6956,CUST6957,38-41,0,38582-47865,online directory,Awareness,4993.192022791729,0.1903710093222432,0.1932359551978115,8,4.164799692314549,5.3868830110043815,6,18-19,8,0-4,2091,isConfid,isConfid,1
2018,CUST2019,38-41,0,38582-47865,duckduckgo,Awareness,6717.377014875488,0.128019965626896,0.161649720669865,40,3.635298941988274,8.079164575915993,1,18-19,8,5-9,2607,isConfid,isConfid,1
1881,CUST1882,38-41,0,38582-47865,partner site,Awareness,5215.709260588683,0.2738656164848202,0.1196736125893064,16,3.041861038535355,7.66329884455595,16,18-19,9,0-4,617,isConfid,isConfid,1
895,CUST0896,38-41,1,38582-47865,yahoo,Awareness,2159.17706005879,0.2678831464129997,0.1896016639143616,35,8.608404634784907,6.956823127642682,88,18-19,5,0-4,514,isConfid,isConfid,1
6039,CUST6040,38-41,0,38582-47865,gmail,Conversion,308.58553427535094,0.0419707198121272,0.0103479882245166,43,1.436756599564056,5.961380401112127,33,8-9,4,5-9,2440,isConfid,isConfid,1
4244,CUST4245,38-41,0,38582-47865,blog,Conversion,7829.55206253759,0.0484994300187832,0.0236614456332562,25,9.11792346919273,5.16946819364418,94,8-9,1,5-9,4506,isConfid,isConfid,1
165,CUST0166,38-41,0,38582-47865,yahoo,Awareness,1396.0962001101536,0.1758661400878605,0.061578643535701,33,5.97427582707684,10.893257615062906,19,8-9,5,0-4,1775,isConfid,isConfid,1
7451,CUST7452,38-41,0,38582-47865,partner site,Conversion,4656.698511532332,0.125265298963992,0.0301000541773144,47,8.254742424101632,4.14328813545931,48,8-9,1,5-9,2232,isConfid,isConfid,0
3609,CUST3610,38-41,1,38582-47865,online directory,Awareness,1396.406764931593,0.0197900529539726,0.0664061160159615,4,3.028452564969196,10.548895628614863,31,6-7,6,5-9,1641,isConfid,isConfid,1
4899,CUST4900,38-41,1,38582-47865,zoho,Awareness,3591.068461865816,0.1228404322259743,0.1231803783987263,13,9.840424415368734,8.575952994143115,4,6-7,3,0-4,1608,isConfid,isConfid,1
7642,CUST7643,38-41,1,38582-47865,news portal,Awareness,429.4559916323554,0.0547671033900097,0.1304814071224656,9,3.693497356130033,5.50154483952984,89,10-11,8,5-9,554,isConfid,isConfid,1
7053,CUST7054,38-41,0,38582-47865,whatsapp,Retention,1639.8540332970515,0.0501145969140927,0.0716076154275552,46,5.153776759233495,4.994839047044177,34,10-11,2,0-4,1506,isConfid,isConfid,1
5166,CUST5167,38-41,0,38582-47865,baidu,Retention,8826.107805859156,0.3038061380452607,0.1699176857857242,45,6.518063780287477,6.896841950041259,96,10-11,1,0-4,15,isConfid,isConfid,1
2748,CUST2749,38-41,1,38582-47865,instagram,Retention,3832.924748845415,0.0908991751701384,0.1274790553998961,41,1.6840154264807294,4.7491617652500135,40,10-11,2,0-4,2430,isConfid,isConfid,1
2110,CUST2111,38-41,1,38582-47865,yahoo,Conversion,1639.5053608213634,0.0914552326954436,0.1296819396611906,8,6.179582510970016,5.757577526779347,70,10-11,4,0-4,2837,isConfid,isConfid,1
6758,CUST6759,38-41,0,38582-47865,whatsapp,Consideration,2851.4048036602926,0.0474314393939645,0.180173097826521,25,8.37232114997547,10.02346444378074,19,12-13,6,0-4,2218,isConfid,isConfid,1
2440,CUST2441,38-41,1,38582-47865,twitter,Awareness,7540.630374948832,0.115767006843507,0.0932151257693929,40,7.857291041610616,1.9077967338614323,14,12-13,0,0-4,654,isConfid,isConfid,1
5584,CUST5585,38-41,0,38582-47865,blog,Retention,8502.50343187979,0.0789562333003129,0.1330351931998614,13,6.110521200764475,10.042095247422548,51,0-1,7,5-9,2468,isConfid,isConfid,1
5438,CUST5439,38-41,1,38582-47865,facebook ads,Conversion,4349.652193832154,0.2308234758537454,0.0889895201499003,33,2.7481469348178504,6.308522212348131,25,0-1,9,5-9,4971,isConfid,isConfid,1
4078,CUST4079,38-41,0,38582-47865,facebook ads,Retention,3095.952661227495,0.1531989703887707,0.0604886270002147,24,7.320632558584083,9.52556581880997,5,0-1,8,5-9,4869,isConfid,isConfid,1
2607,CUST2608,38-41,0,38582-47865,linkedin,Consideration,2806.533761998066,0.1468150861235187,0.1370057168583834,40,8.810004183489964,4.84474841701051,62,0-1,3,5-9,4256,isConfid,isConfid,1
740,CUST0741,38-41,0,38582-47865,twitter ads,Conversion,3569.0574608632965,0.2195896349492049,0.1937081174385584,20,4.2876992769039015,11.212178879034491,81,0-1,1,5-9,424,isConfid,isConfid,1
15,CUST0016,38-41,0,38582-47865,zoho,Awareness,612.2803034064659,0.07032608166391,0.0938211579553071,44,7.066084653462982,2.0296971093021825,33,0-1,1,0-4,4474,isConfid,isConfid,0
5041,CUST5042,38-41,0,38582-47865,duckduckgo,Conversion,4803.131989023147,0.2631265862711473,0.0854159464807541,11,6.772288215199653,1.8522689838706865,54,16-17,8,5-9,149,isConfid,isConfid,1
3656,CUST3657,38-41,0,38582-47865,gmail,Conversion,6140.663384186612,0.1373140172482528,0.1895490613398198,18,7.554242273778128,3.2837332795566745,75,14-15,0,5-9,3165,isConfid,isConfid,1
7378,CUST7379,38-41,1,38582-47865,online directory,Consideration,1494.8315310778148,0.1970207337602404,0.1465627262364739,38,9.422589579650944,1.3082915054565634,97,14-15,0,5-9,4430,isConfid,isConfid,0
1056,CUST1057,38-41,1,38582-47865,twitter ads,Retention,4697.196778320149,0.1121033313255774,0.0293260525515921,9,9.12863473921978,11.686138610899958,92,14-15,2,5-9,2072,isConfid,isConfid,1
1908,CUST1909,38-41,0,38582-47865,outlook,Consideration,3102.285884744902,0.0474744408767527,0.1822070765052371,44,2.964442408672997,4.093789235626033,70,14-15,9,0-4,4230,isConfid,isConfid,1
3273,CUST3274,38-41,0,38582-47865,partner site,Retention,1341.1578235991983,0.0804168916404009,0.0659420523573829,27,2.730540356706855,13.130491321735922,20,14-15,4,0-4,2896,isConfid,isConfid,1
2692,CUST2693,38-41,0,47866-57149,news portal,Retention,9849.40447908648,0.2040569971148856,0.2038849370189926,14,6.54932608592471,10.537983404902388,43,2-3,5,0-4,4741,isConfid,isConfid,1
6621,CUST6622,38-41,0,47866-57149,zoho,Awareness,9544.798762592807,0.1275848527442586,0.0475242110485812,11,9.406689146421437,12.401342970760991,71,2-3,8,5-9,4170,isConfid,isConfid,1
7624,CUST7625,38-41,0,47866-57149,bing,Retention,1801.077521644992,0.0588225787587728,0.0918112956254492,16,8.157445878096754,13.452496405357314,32,2-3,2,0-4,20,isConfid,isConfid,0
3142,CUST3143,38-41,0,47866-57149,facebook,Consideration,7582.724276209742,0.0259131453911233,0.0804383712861243,34,1.402108190922196,9.620406959657062,7,2-3,1,5-9,2746,isConfid,isConfid,1
1287,CUST1288,38-41,0,47866-57149,google ads,Retention,8221.312568145773,0.0619249654838073,0.1398394584268112,15,7.616402982604829,13.715610058241,41,4-5,8,5-9,3038,isConfid,isConfid,1
2226,CUST2227,38-41,1,47866-57149,news portal,Conversion,8744.596486576584,0.125512511346619,0.0447063369079255,42,1.6829398758236795,5.286371110396999,23,4-5,2,5-9,1139,isConfid,isConfid,1
