Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
5296,5296,5296,5296,5296,CUST5297,22-25,0,47866-57149,google ads,Consideration,9884.052779901042,0.25722542141434535,0.06813137770058776,32,7.569924940074744,11.982537428214709,4,8-9,9,5-9,2979,isConfid,isConfid,1
5297,5297,5297,5297,5297,CUST5298,30-33,0,47866-57149,bing,Conversion,7176.155165204902,0.04717760692245122,0.12179589540862719,42,2.7121251590159354,14.199761252802553,7,12-13,1,0-4,1192,isConfid,isConfid,1
5298,5298,5298,5298,5298,CUST5299,46-49,1,38582-47865,blog,Retention,4719.724787396662,0.27542118721816355,0.10518216389697793,15,4.159432242733292,13.6276974180886,69,6-7,7,5-9,2190,isConfid,isConfid,1
5299,5299,5299,5299,5299,CUST5300,34-37,1,47866-57149,zoho,Retention,1847.6323424804289,0.20378764192787577,0.03548443286067792,41,7.57350180715126,6.228639044637588,62,14-15,4,5-9,2098,isConfid,isConfid,1
5300,5300,5300,5300,5300,CUST5301,34-37,0,38582-47865,protonmail,Consideration,784.560984967488,0.1301861271337876,0.19646334249030653,38,6.8778547020102305,11.782683618005196,9,2-3,6,0-4,1139,isConfid,isConfid,1
5301,5301,5301,5301,5301,CUST5302,18-21,0,85002-94285,twitter,Conversion,6828.814580408795,0.18104687320160381,0.09292731709648178,30,8.935860643521417,7.9532277516042145,61,10-11,3,0-4,4286,isConfid,isConfid,1
5302,5302,5302,5302,5302,CUST5303,58-61,0,29298-38581,outlook,Consideration,2967.3164184530533,0.05643319376733054,0.11132032357654438,39,2.881637805789636,14.720128390295326,39,18-19,3,5-9,4445,isConfid,isConfid,1
5303,5303,5303,5303,5303,CUST5304,62-65,0,140706-149989,yahoo,Consideration,2500.9813827945195,0.07980034281337753,0.13132898950857472,22,7.625490669438502,14.353831279377655,46,12-13,4,5-9,2074,isConfid,isConfid,1
5304,5304,5304,5304,5304,CUST5305,30-33,0,94286-103569,gmail,Conversion,3877.571173689542,0.08967623507394934,0.04538238285056105,15,1.3321555601953412,11.774566149597858,79,14-15,3,5-9,2468,isConfid,isConfid,1
5305,5305,5305,5305,5305,CUST5306,18-21,1,66434-75717,instagram,Consideration,5929.723249318917,0.11869483140305384,0.04556927958165627,9,3.7460722659386927,7.339300682881689,55,6-7,4,0-4,3062,isConfid,isConfid,1
5306,5306,5306,5306,5306,CUST5307,26-29,0,94286-103569,gmail,Awareness,6800.496436455829,0.27196919659331176,0.04161882410570009,35,6.57570680714737,13.415399721931342,27,10-11,6,5-9,1564,isConfid,isConfid,1
5307,5307,5307,5307,5307,CUST5308,62-65,1,20014-29297,news portal,Consideration,6353.038651394141,0.12380761901444241,0.08622433713181743,30,9.784045240989627,3.7475818148877704,55,10-11,5,0-4,4862,isConfid,isConfid,1
5308,5308,5308,5308,5308,CUST5309,46-49,0,66434-75717,linkedin ads,Retention,8678.043029172217,0.16152626160945477,0.049598885735739326,43,9.911707249408554,3.9308169791867495,0,4-5,6,5-9,1840,isConfid,isConfid,1
5309,5309,5309,5309,5309,CUST5310,54-57,0,38582-47865,linkedin ads,Conversion,2400.193914733537,0.058885613588000714,0.1853603363894658,31,5.023036642548029,8.408039788387626,51,12-13,6,5-9,2627,isConfid,isConfid,1
5310,5310,5310,5310,5310,CUST5311,34-37,0,47866-57149,google ads,Retention,6671.27269797406,0.22551430530434755,0.1490326506322019,20,7.956025310030578,12.284981925720048,81,16-17,8,0-4,492,isConfid,isConfid,1
5311,5311,5311,5311,5311,CUST5312,66-69,0,131422-140705,news portal,Awareness,1272.9750028016106,0.18291331791686272,0.17949730866981684,15,6.345443150654319,1.3450962432885631,61,2-3,1,5-9,3170,isConfid,isConfid,1
5312,5312,5312,5312,5312,CUST5313,62-65,0,140706-149989,google,Awareness,5695.4495561604335,0.13701797095539325,0.17054633059853613,28,7.501187414293898,11.945944592959414,41,18-19,2,0-4,1041,isConfid,isConfid,1
5313,5313,5313,5313,5313,CUST5314,18-21,0,94286-103569,tiktok,Consideration,5525.741648402992,0.2870619072829196,0.14319054850953222,49,7.539669301465593,14.36265350179525,46,0-1,2,0-4,4647,isConfid,isConfid,1
5314,5314,5314,5314,5314,CUST5315,46-49,0,38582-47865,blog,Retention,2428.770219927077,0.2722388131802586,0.054353700254539394,47,5.987589702921892,8.332284215109693,36,2-3,5,0-4,48,isConfid,isConfid,1
5315,5315,5315,5315,5315,CUST5316,22-25,0,66434-75717,twitter,Consideration,4028.6671130184086,0.20424384959263145,0.12396848819888341,44,8.473864432283102,3.199317402147797,10,6-7,0,5-9,1056,isConfid,isConfid,1
5316,5316,5316,5316,5316,CUST5317,38-41,0,29298-38581,google,Consideration,8025.962463430543,0.2768802633911567,0.044177450480876436,15,6.153421337311393,9.705214683744773,66,2-3,8,5-9,2566,isConfid,isConfid,1
5317,5317,5317,5317,5317,CUST5318,22-25,1,47866-57149,blog,Retention,1586.2810614998261,0.1696941388109804,0.033894207019805125,14,1.9827032927452808,3.372943919083681,28,8-9,4,0-4,2474,isConfid,isConfid,1
5318,5318,5318,5318,5318,CUST5319,26-29,0,122138-131421,zoho,Awareness,4215.941285677521,0.25257784312956577,0.12937921269247876,7,9.876686027267201,6.0649210315764694,3,6-7,5,0-4,2795,isConfid,isConfid,1
5319,5319,5319,5319,5319,CUST5320,62-65,0,29298-38581,baidu,Awareness,9139.477273116823,0.13267229539061953,0.13022358348198032,14,3.9117633954876796,10.823943248100344,94,8-9,6,5-9,2038,isConfid,isConfid,1
5320,5320,5320,5320,5320,CUST5321,54-57,1,57150-66433,twitter ads,Awareness,4953.823811153628,0.03628746047188074,0.04250365990226585,20,9.529810171614487,5.432575950308322,10,16-17,0,5-9,2859,isConfid,isConfid,1
5321,5321,5321,5321,5321,CUST5322,50-53,0,85002-94285,online directory,Conversion,7256.836668404547,0.3037425517669838,0.07807674787390373,20,3.4782842526878235,7.528761414001541,29,14-15,2,5-9,3289,isConfid,isConfid,1
5322,5322,5322,5322,5322,CUST5323,30-33,0,20014-29297,bing,Conversion,8233.837772465664,0.05822699077876433,0.023662447704666193,6,8.772315265521474,8.290115553733017,78,16-17,8,5-9,1280,isConfid,isConfid,1
5323,5323,5323,5323,5323,CUST5324,42-45,0,140706-149989,yahoo,Consideration,2266.5885480373245,0.08299808921903154,0.14593700271604948,18,7.137747705798222,5.38655497557185,78,18-19,4,0-4,4202,isConfid,isConfid,1
5324,5324,5324,5324,5324,CUST5325,66-69,1,131422-140705,partner site,Conversion,1960.9669660399777,0.05409138597546876,0.19670368250259695,21,4.3037072722148855,2.0052089022815425,57,6-7,1,0-4,4492,isConfid,isConfid,1
5325,5325,5325,5325,5325,CUST5326,66-69,0,66434-75717,google ads,Conversion,7569.203340023142,0.1139180646406482,0.14806387994976306,45,9.344746079816833,7.712460745740008,31,18-19,2,0-4,905,isConfid,isConfid,1
5326,5326,5326,5326,5326,CUST5327,62-65,0,94286-103569,linkedin ads,Retention,7571.501684035586,0.08901368130843251,0.16570877698671843,37,6.14323693802245,7.513923492351388,28,4-5,5,5-9,4246,isConfid,isConfid,1
5327,5327,5327,5327,5327,CUST5328,34-37,0,103570-112853,bing,Consideration,540.7542081571656,0.18894202495170623,0.10177217680055181,12,8.490828666104687,6.766415977606423,42,14-15,2,5-9,3834,isConfid,isConfid,1
5328,5328,5328,5328,5328,CUST5329,18-21,1,29298-38581,facebook,Consideration,3311.884003593405,0.3025156016127899,0.028644464488809796,25,8.441187694365112,2.910799348357022,91,0-1,0,0-4,4366,isConfid,isConfid,0
5329,5329,5329,5329,5329,CUST5330,30-33,1,94286-103569,baidu,Retention,4081.4940615232963,0.021552642558875595,0.15228299626098932,43,1.314646091830565,1.0469028703868712,84,14-15,4,5-9,1547,isConfid,isConfid,1
5330,5330,5330,5330,5330,CUST5331,62-65,0,94286-103569,partner site,Awareness,8462.902949852301,0.23379782518870224,0.064409838336199,21,3.43431666532521,12.356166036914676,38,4-5,9,0-4,4208,isConfid,isConfid,1
5331,5331,5331,5331,5331,CUST5332,30-33,0,47866-57149,partner site,Retention,4201.888741191307,0.04377484865610283,0.08247292267669303,6,5.143360685643557,8.302281198053494,10,12-13,6,5-9,4335,isConfid,isConfid,1
5332,5332,5332,5332,5332,CUST5333,34-37,1,131422-140705,online directory,Awareness,9208.935897516683,0.016620078815557698,0.14355753763667745,34,9.298561841225247,14.89767779263617,95,18-19,4,0-4,1743,isConfid,isConfid,1
5333,5333,5333,5333,5333,CUST5334,46-49,1,85002-94285,facebook ads,Consideration,10070.41529792586,0.1892930565531141,0.1797416979980213,2,1.4491473302573907,14.570880534994066,26,0-1,0,0-4,4725,isConfid,isConfid,0
5334,5334,5334,5334,5334,CUST5335,58-61,1,75718-85001,protonmail,Consideration,7840.589227764686,0.2701625699710112,0.10379372459588666,34,2.568828506808286,9.177001762769375,23,18-19,1,5-9,2767,isConfid,isConfid,1
5335,5335,5335,5335,5335,CUST5336,46-49,0,140706-149989,news portal,Conversion,6594.249294580216,0.06358450846175082,0.19148461220955282,46,6.423981570939327,7.791414553960184,36,18-19,1,0-4,910,isConfid,isConfid,1
5336,5336,5336,5336,5336,CUST5337,18-21,1,85002-94285,blog,Conversion,3873.6945074786336,0.1028069608682961,0.10925921072080937,15,6.85344348702422,3.3392860044720214,64,4-5,9,5-9,1878,isConfid,isConfid,1
5337,5337,5337,5337,5337,CUST5338,34-37,1,47866-57149,whatsapp,Retention,637.4714718966341,0.060427706799304134,0.03613374663715556,44,2.7500589352071283,5.925926413845352,31,18-19,3,0-4,1670,isConfid,isConfid,1
5338,5338,5338,5338,5338,CUST5339,18-21,1,131422-140705,tiktok,Conversion,5738.810719807434,0.27444787838089924,0.1060013031619072,15,9.442835323527135,11.951810569027012,52,8-9,3,0-4,2439,isConfid,isConfid,1
5339,5339,5339,5339,5339,CUST5340,30-33,0,140706-149989,baidu,Consideration,3635.1644594644144,0.08210689710224366,0.1771999211278593,1,2.597149545960259,14.421330611443215,0,14-15,0,5-9,1789,isConfid,isConfid,0
5340,5340,5340,5340,5340,CUST5341,54-57,0,85002-94285,google,Consideration,3311.9566403429944,0.1439118440867119,0.11161478011868217,37,2.4362514250880025,9.49967475145203,55,16-17,1,5-9,3187,isConfid,isConfid,1
5341,5341,5341,5341,5341,CUST5342,18-21,1,131422-140705,yahoo,Awareness,6930.380342445776,0.2713545113340807,0.15007261282549045,16,6.831820117178909,9.38586542280507,33,8-9,1,5-9,2012,isConfid,isConfid,1
5342,5342,5342,5342,5342,CUST5343,66-69,0,38582-47865,blog,Conversion,4701.37910075839,0.17226152345932558,0.11144753885422769,37,4.675680538025854,14.181407670371904,81,12-13,0,0-4,1949,isConfid,isConfid,1
5343,5343,5343,5343,5343,CUST5344,26-29,1,20014-29297,tiktok,Awareness,7331.49928562308,0.28009451232762717,0.11077655248124389,23,1.3110666844548668,2.5039627800579836,28,12-13,4,5-9,4761,isConfid,isConfid,1
5344,5344,5344,5344,5344,CUST5345,46-49,1,38582-47865,duckduckgo,Consideration,3926.862839860435,0.2840717830044131,0.06291409642473296,21,9.281011112599769,9.372603615126684,5,12-13,4,5-9,4492,isConfid,isConfid,1
5345,5345,5345,5345,5345,CUST5346,58-61,0,38582-47865,twitter,Conversion,1718.5182522754492,0.1365783866883184,0.050891997547095065,49,1.5091052033684706,9.168604035030413,56,18-19,4,5-9,168,isConfid,isConfid,1
5346,5346,5346,5346,5346,CUST5347,46-49,0,75718-85001,news portal,Awareness,4513.955922955021,0.17902838619246195,0.06211762185886775,22,2.5824695887885443,3.184599748929515,94,18-19,5,0-4,2284,isConfid,isConfid,1
5347,5347,5347,5347,5347,CUST5348,42-45,0,131422-140705,news portal,Consideration,9477.972276263756,0.06935100497780505,0.0967166770675588,43,9.048038640062392,11.966726592270215,13,4-5,4,5-9,3216,isConfid,isConfid,1
5348,5348,5348,5348,5348,CUST5349,46-49,1,112854-122137,duckduckgo,Awareness,7860.199179387844,0.2950116989328989,0.16453205364020798,18,3.5988897230719794,2.2672818513384114,74,8-9,9,0-4,3884,isConfid,isConfid,1
5349,5349,5349,5349,5349,CUST5350,58-61,0,140706-149989,affiliate,Conversion,2025.5109835602448,0.08437380983793535,0.16360696180188072,43,8.240615471497192,1.2760775596865765,68,14-15,6,0-4,3041,isConfid,isConfid,1
5350,5350,5350,5350,5350,CUST5351,18-21,0,66434-75717,blog,Awareness,4116.517009063943,0.23572334839026643,0.0373751695771976,21,2.306686574523423,7.67443260554317,61,10-11,8,0-4,4060,isConfid,isConfid,1
5351,5351,5351,5351,5351,CUST5352,66-69,0,20014-29297,twitter,Awareness,9351.513111091137,0.10376753649327784,0.1113163433807393,16,1.4217409278427415,4.922888534242168,85,2-3,8,0-4,2364,isConfid,isConfid,1
5352,5352,5352,5352,5352,CUST5353,26-29,1,140706-149989,yahoo,Consideration,952.466628029099,0.10266371368791838,0.08280772951555285,1,3.148397840479892,6.592248388884431,50,16-17,9,0-4,3572,isConfid,isConfid,1
5353,5353,5353,5353,5353,CUST5354,42-45,0,140706-149989,facebook ads,Conversion,2334.1431579260875,0.03992500433349148,0.11898759273767218,13,7.806321522551373,2.286454733537218,12,0-1,0,0-4,4201,isConfid,isConfid,0
5354,5354,5354,5354,5354,CUST5355,46-49,0,131422-140705,bing,Retention,2577.0773596042154,0.16857588674840313,0.13630039756702234,27,6.9160062066662435,7.397842305016805,75,10-11,5,5-9,2054,isConfid,isConfid,1
5355,5355,5355,5355,5355,CUST5356,50-53,0,140706-149989,zoho,Retention,5893.807963500348,0.0755987416334517,0.0601937621202785,12,3.925775019727137,7.093007530360548,3,8-9,6,0-4,3405,isConfid,isConfid,1
5356,5356,5356,5356,5356,CUST5357,30-33,1,131422-140705,bing,Awareness,4162.524243137143,0.05142870944546158,0.18506896560289018,37,6.640331903318534,14.484209311953238,37,2-3,8,0-4,1955,isConfid,isConfid,1
5357,5357,5357,5357,5357,CUST5358,62-65,0,20014-29297,protonmail,Consideration,978.0527410196098,0.07872743042422088,0.19102613046045297,16,7.081968924615981,11.150330634001035,3,4-5,9,5-9,1935,isConfid,isConfid,1
5358,5358,5358,5358,5358,CUST5359,42-45,1,47866-57149,online directory,Conversion,6392.420113646225,0.08307690104878372,0.03626572144850135,8,6.269869142225713,13.63982621606297,29,0-1,4,5-9,270,isConfid,isConfid,1
5359,5359,5359,5359,5359,CUST5360,50-53,0,122138-131421,duckduckgo,Consideration,1129.0994950501995,0.15308347944335002,0.14590762977315036,39,9.555180788647064,11.82607860318789,53,10-11,1,0-4,423,isConfid,isConfid,1
5360,5360,5360,5360,5360,CUST5361,22-25,1,66434-75717,zoho,Conversion,6045.768799794426,0.12561786481815634,0.013718185415095646,13,8.208640859066568,11.929175385531329,64,10-11,9,0-4,877,isConfid,isConfid,1
5361,5361,5361,5361,5361,CUST5362,26-29,0,20014-29297,bing ads,Consideration,5323.336958880153,0.037949183443250455,0.017262330408581602,1,8.324306651539473,13.53982036072855,60,4-5,7,0-4,3107,isConfid,isConfid,1
5362,5362,5362,5362,5362,CUST5363,54-57,1,29298-38581,partner site,Retention,4962.126413811812,0.16364713894794866,0.19147852499549656,41,4.879237328765166,4.190039905962381,48,4-5,0,0-4,3257,isConfid,isConfid,0
5363,5363,5363,5363,5363,CUST5364,62-65,1,112854-122137,yahoo,Retention,810.8726314295452,0.243885908384901,0.14354229580103525,20,7.414450060394715,6.742618576154394,30,0-1,6,0-4,4549,isConfid,isConfid,1
5364,5364,5364,5364,5364,CUST5365,62-65,1,94286-103569,duckduckgo,Retention,6671.1089249710285,0.18117818980280556,0.07243379801399435,34,2.718312685245429,13.213499051699062,41,2-3,3,0-4,982,isConfid,isConfid,1
5365,5365,5365,5365,5365,CUST5366,54-57,1,20014-29297,zoho,Consideration,4361.2465073571075,0.3015306152945796,0.13856002153609978,29,3.7051223899067436,1.3000432939949929,49,8-9,9,0-4,191,isConfid,isConfid,1
5366,5366,5366,5366,5366,CUST5367,46-49,0,29298-38581,google,Consideration,4166.868654462969,0.042634981697282234,0.16617904309021855,16,5.579628313582625,1.6743274558564925,22,0-1,5,5-9,1925,isConfid,isConfid,1
5367,5367,5367,5367,5367,CUST5368,66-69,0,75718-85001,affiliate,Awareness,5814.645712588277,0.24983815694888795,0.17373551077900531,38,8.498651348267302,10.208359712167143,77,12-13,7,0-4,1545,isConfid,isConfid,1
5368,5368,5368,5368,5368,CUST5369,34-37,0,85002-94285,whatsapp,Retention,6089.433869543647,0.15930656120283224,0.014794080268467832,24,4.120378816179541,13.442744184942498,98,16-17,2,5-9,11,isConfid,isConfid,1
5369,5369,5369,5369,5369,CUST5370,50-53,1,57150-66433,outlook,Awareness,525.3409082150869,0.15673225728223433,0.16317937900164364,43,5.268479232024774,12.026496414440299,80,14-15,1,5-9,2628,isConfid,isConfid,1
5370,5370,5370,5370,5370,CUST5371,54-57,0,57150-66433,facebook ads,Consideration,1538.6980607506123,0.16303508318699264,0.17081027214694874,38,9.482516733911508,11.898732497523628,59,10-11,7,0-4,1409,isConfid,isConfid,1
5371,5371,5371,5371,5371,CUST5372,34-37,0,75718-85001,bing,Conversion,2497.566638204272,0.10104326052658269,0.12417558225805629,34,3.690551044460356,5.320056427827897,31,0-1,5,0-4,3112,isConfid,isConfid,1
5372,5372,5372,5372,5372,CUST5373,58-61,0,140706-149989,partner site,Retention,6760.906188798687,0.1063303668841557,0.09967765445577832,5,6.674826255597127,8.990085615677078,55,2-3,5,0-4,1321,isConfid,isConfid,1
5373,5373,5373,5373,5373,CUST5374,46-49,0,47866-57149,baidu,Retention,5707.479741262503,0.19229584393760574,0.028025762561270026,2,1.9408860171578088,11.115322850776963,55,12-13,7,5-9,2437,isConfid,isConfid,1
5374,5374,5374,5374,5374,CUST5375,22-25,0,140706-149989,bing ads,Retention,7371.765033019789,0.020509667609932114,0.0530997437554735,35,4.438164798929672,12.03136045665732,99,4-5,4,5-9,1177,isConfid,isConfid,1
5375,5375,5375,5375,5375,CUST5376,42-45,0,122138-131421,online directory,Retention,7448.420414153743,0.18600549294680985,0.09813369516170242,47,3.775135057305217,8.686378271585706,86,16-17,4,5-9,3545,isConfid,isConfid,1
5376,5376,5376,5376,5376,CUST5377,26-29,0,20014-29297,linkedin ads,Retention,8448.466103204912,0.22246323670116497,0.16609318714272484,46,1.1742351940764713,12.062859424675782,33,14-15,6,5-9,4517,isConfid,isConfid,1
5377,5377,5377,5377,5377,CUST5378,42-45,1,29298-38581,online directory,Consideration,3602.4305337193564,0.10866547536134442,0.16542004311588313,0,6.201019288600042,1.0237700224711992,40,8-9,5,0-4,4368,isConfid,isConfid,1
5378,5378,5378,5378,5378,CUST5379,22-25,1,20014-29297,whatsapp,Retention,3520.7392508655307,0.07310409411267574,0.1021049022131665,33,3.9881008452865303,13.720485696877942,38,14-15,2,0-4,4268,isConfid,isConfid,1
5379,5379,5379,5379,5379,CUST5380,46-49,0,103570-112853,affiliate,Retention,8434.991205254439,0.06867244749225565,0.15908397165740373,0,3.2315518436922206,13.203414121649823,85,0-1,3,5-9,1389,isConfid,isConfid,1
5380,5380,5380,5380,5380,CUST5381,34-37,0,85002-94285,facebook ads,Awareness,2285.0270633327477,0.024496196077403817,0.15924224462370107,25,8.929818136490818,1.0851260953250483,41,0-1,1,0-4,858,isConfid,isConfid,0
5381,5381,5381,5381,5381,CUST5382,30-33,1,85002-94285,zoho,Conversion,4828.593002418498,0.036857118828261905,0.1201573118974716,17,3.1332624690485695,6.743379430703711,65,16-17,7,0-4,216,isConfid,isConfid,1
5382,5382,5382,5382,5382,CUST5383,38-41,1,85002-94285,tiktok,Retention,2265.978650656338,0.06018259979170159,0.052620642951528615,35,4.913246244768651,13.567388467464568,19,12-13,5,0-4,1767,isConfid,isConfid,1
5383,5383,5383,5383,5383,CUST5384,46-49,0,103570-112853,yahoo,Awareness,9180.01000578114,0.024090478317704368,0.07753993454682348,5,9.544251767334327,7.8372738263772685,13,14-15,6,5-9,1810,isConfid,isConfid,1
5384,5384,5384,5384,5384,CUST5385,18-21,0,103570-112853,facebook,Consideration,4088.127026749641,0.08508119447075757,0.03523952348260227,10,1.6934819999109794,2.0276794952173445,37,0-1,4,0-4,3003,isConfid,isConfid,0
5385,5385,5385,5385,5385,CUST5386,38-41,1,75718-85001,whatsapp,Awareness,2219.2342995433614,0.10130959438162232,0.010435749629822544,43,9.350723223548377,14.482164211127191,36,2-3,6,0-4,213,isConfid,isConfid,0
5386,5386,5386,5386,5386,CUST5387,42-45,0,112854-122137,bing,Retention,6953.288602586911,0.2975722722233386,0.024510726398117955,39,4.324478734272457,5.65487319420374,36,16-17,3,0-4,4746,isConfid,isConfid,1
5387,5387,5387,5387,5387,CUST5388,50-53,0,75718-85001,partner site,Awareness,2637.0021105857213,0.2936303260554833,0.15466304132209355,29,8.04000411944495,7.997911556513207,11,4-5,9,5-9,4819,isConfid,isConfid,1
5388,5388,5388,5388,5388,CUST5389,58-61,0,38582-47865,whatsapp,Awareness,9323.40300312275,0.06875966601449754,0.01902655080278188,13,4.4420679612185525,9.620509611912155,91,2-3,3,0-4,2383,isConfid,isConfid,1
